sep=;
Series;Time;Value
cadvisor;2017-03-08T07:00:26.000Z;27205632
cadvisor;2017-03-08T07:00:36.000Z;27320320
cadvisor;2017-03-08T07:00:46.000Z;25096192
cadvisor;2017-03-08T07:00:56.000Z;24895488
cadvisor;2017-03-08T07:01:06.000Z;24731648
cadvisor;2017-03-08T07:01:16.000Z;24576000
cadvisor;2017-03-08T07:01:26.000Z;24580096
cadvisor;2017-03-08T07:01:36.000Z;25034752
cadvisor;2017-03-08T07:01:46.000Z;24989696
cadvisor;2017-03-08T07:01:56.000Z;24797184
cadvisor;2017-03-08T07:02:06.000Z;24592384
cadvisor;2017-03-08T07:02:16.000Z;24588288
cadvisor;2017-03-08T07:02:26.000Z;24588288
cadvisor;2017-03-08T07:02:36.000Z;24952832
cadvisor;2017-03-08T07:02:46.000Z;25149440
cadvisor;2017-03-08T07:02:56.000Z;24903680
cadvisor;2017-03-08T07:03:06.000Z;25018368
cadvisor;2017-03-08T07:03:16.000Z;25313280
cadvisor;2017-03-08T07:03:26.000Z;25362432
cadvisor;2017-03-08T07:03:36.000Z;25661440
cadvisor;2017-03-08T07:03:46.000Z;25681920
cadvisor;2017-03-08T07:03:56.000Z;25415680
cadvisor;2017-03-08T07:04:06.000Z;25374720
cadvisor;2017-03-08T07:04:16.000Z;25300992
cadvisor;2017-03-08T07:04:26.000Z;25436160
cadvisor;2017-03-08T07:04:36.000Z;25636864
cadvisor;2017-03-08T07:04:46.000Z;25485312
cadvisor;2017-03-08T07:04:56.000Z;25239552
cadvisor;2017-03-08T07:05:06.000Z;25149440
cadvisor;2017-03-08T07:05:16.000Z;25264128
cadvisor;2017-03-08T07:05:26.000Z;25239552
cadvisor;2017-03-08T07:05:36.000Z;25632768
cadvisor;2017-03-08T07:05:46.000Z;25538560
cadvisor;2017-03-08T07:05:56.000Z;25403392
cadvisor;2017-03-08T07:06:06.000Z;25325568
cadvisor;2017-03-08T07:06:16.000Z;25272320
cadvisor;2017-03-08T07:06:26.000Z;25280512
cadvisor;2017-03-08T07:06:36.000Z;25350144
cadvisor;2017-03-08T07:06:46.000Z;25559040
cadvisor;2017-03-08T07:06:56.000Z;25346048
cadvisor;2017-03-08T07:07:06.000Z;25186304
cadvisor;2017-03-08T07:07:16.000Z;25829376
cadvisor;2017-03-08T07:07:26.000Z;25800704
cadvisor;2017-03-08T07:07:36.000Z;26148864
cadvisor;2017-03-08T07:07:46.000Z;25907200
cadvisor;2017-03-08T07:07:56.000Z;25640960
cadvisor;2017-03-08T07:08:06.000Z;25448448
cadvisor;2017-03-08T07:08:16.000Z;25542656
cadvisor;2017-03-08T07:08:26.000Z;25673728
cadvisor;2017-03-08T07:08:36.000Z;26042368
cadvisor;2017-03-08T07:08:46.000Z;25985024
cadvisor;2017-03-08T07:08:56.000Z;25841664
cadvisor;2017-03-08T07:09:06.000Z;25636864
cadvisor;2017-03-08T07:09:16.000Z;25903104
cadvisor;2017-03-08T07:09:26.000Z;25649152
cadvisor;2017-03-08T07:09:36.000Z;26165248
cadvisor;2017-03-08T07:09:46.000Z;26152960
cadvisor;2017-03-08T07:09:56.000Z;25714688
cadvisor;2017-03-08T07:10:06.000Z;25673728
cadvisor;2017-03-08T07:10:16.000Z;25673728
cadvisor;2017-03-08T07:10:26.000Z;25554944
cadvisor;2017-03-08T07:10:36.000Z;26042368
cadvisor;2017-03-08T07:10:46.000Z;26075136
cadvisor;2017-03-08T07:10:56.000Z;25780224
cadvisor;2017-03-08T07:11:06.000Z;25776128
cadvisor;2017-03-08T07:11:16.000Z;25776128
cadvisor;2017-03-08T07:11:26.000Z;25559040
cadvisor;2017-03-08T07:11:36.000Z;25731072
cadvisor;2017-03-08T07:11:46.000Z;26140672
cadvisor;2017-03-08T07:11:56.000Z;25796608
cadvisor;2017-03-08T07:12:06.000Z;25681920
cadvisor;2017-03-08T07:12:16.000Z;25677824
cadvisor;2017-03-08T07:12:26.000Z;25935872
cadvisor;2017-03-08T07:12:36.000Z;25812992
cadvisor;2017-03-08T07:12:46.000Z;26152960
cadvisor;2017-03-08T07:12:56.000Z;26046464
cadvisor;2017-03-08T07:13:06.000Z;26005504
cadvisor;2017-03-08T07:13:16.000Z;25743360
cadvisor;2017-03-08T07:13:26.000Z;25735168
