sep=;
Series;Time;Value
cadvisor;2017-03-08T06:49:19.000Z;25997312
cadvisor;2017-03-08T06:49:29.000Z;25997312
cadvisor;2017-03-08T06:49:39.000Z;26411008
cadvisor;2017-03-08T06:49:49.000Z;26279936
cadvisor;2017-03-08T06:49:59.000Z;25997312
cadvisor;2017-03-08T06:50:09.000Z;25972736
cadvisor;2017-03-08T06:50:19.000Z;26234880
cadvisor;2017-03-08T06:50:29.000Z;26370048
cadvisor;2017-03-08T06:50:39.000Z;26423296
cadvisor;2017-03-08T06:50:49.000Z;26116096
cadvisor;2017-03-08T06:50:59.000Z;26017792
cadvisor;2017-03-08T06:51:09.000Z;25964544
cadvisor;2017-03-08T06:51:19.000Z;26083328
cadvisor;2017-03-08T06:51:29.000Z;26079232
cadvisor;2017-03-08T06:51:39.000Z;26378240
grafana;2017-03-08T06:32:39.000Z;13508608
grafana;2017-03-08T06:32:49.000Z;13508608
grafana;2017-03-08T06:32:59.000Z;13508608
grafana;2017-03-08T06:33:09.000Z;13434880
grafana;2017-03-08T06:33:19.000Z;13434880
grafana;2017-03-08T06:33:29.000Z;13434880
grafana;2017-03-08T06:33:39.000Z;13307904
grafana;2017-03-08T06:33:49.000Z;13312000
grafana;2017-03-08T06:33:59.000Z;13312000
grafana;2017-03-08T06:34:09.000Z;13312000
grafana;2017-03-08T06:34:19.000Z;13312000
grafana;2017-03-08T06:34:29.000Z;13312000
grafana;2017-03-08T06:34:39.000Z;13316096
grafana;2017-03-08T06:34:49.000Z;13447168
grafana;2017-03-08T06:34:59.000Z;13324288
grafana;2017-03-08T06:35:09.000Z;13778944
grafana;2017-03-08T06:35:19.000Z;13660160
grafana;2017-03-08T06:35:29.000Z;14823424
grafana;2017-03-08T06:35:39.000Z;14323712
grafana;2017-03-08T06:35:49.000Z;14483456
grafana;2017-03-08T06:35:59.000Z;14360576
grafana;2017-03-08T06:36:09.000Z;14356480
grafana;2017-03-08T06:36:19.000Z;14352384
grafana;2017-03-08T06:36:29.000Z;14614528
grafana;2017-03-08T06:36:39.000Z;14360576
grafana;2017-03-08T06:36:49.000Z;14360576
grafana;2017-03-08T06:36:59.000Z;14491648
grafana;2017-03-08T06:37:09.000Z;14491648
grafana;2017-03-08T06:37:19.000Z;14364672
grafana;2017-03-08T06:37:29.000Z;14364672
grafana;2017-03-08T06:37:39.000Z;14364672
grafana;2017-03-08T06:37:49.000Z;14872576
grafana;2017-03-08T06:37:59.000Z;14794752
grafana;2017-03-08T06:38:09.000Z;14594048
grafana;2017-03-08T06:38:19.000Z;14594048
grafana;2017-03-08T06:38:29.000Z;14462976
grafana;2017-03-08T06:38:39.000Z;14462976
grafana;2017-03-08T06:38:49.000Z;14462976
grafana;2017-03-08T06:38:59.000Z;14462976
grafana;2017-03-08T06:39:09.000Z;14462976
grafana;2017-03-08T06:39:19.000Z;14462976
grafana;2017-03-08T06:39:29.000Z;14462976
grafana;2017-03-08T06:39:39.000Z;14462976
grafana;2017-03-08T06:39:49.000Z;14462976
grafana;2017-03-08T06:39:59.000Z;14458880
grafana;2017-03-08T06:40:09.000Z;14458880
grafana;2017-03-08T06:40:19.000Z;14458880
grafana;2017-03-08T06:40:29.000Z;14585856
grafana;2017-03-08T06:40:39.000Z;14471168
grafana;2017-03-08T06:40:49.000Z;14471168
grafana;2017-03-08T06:40:59.000Z;14467072
grafana;2017-03-08T06:41:09.000Z;14467072
grafana;2017-03-08T06:41:19.000Z;14467072
grafana;2017-03-08T06:41:29.000Z;14467072
grafana;2017-03-08T06:41:39.000Z;14467072
grafana;2017-03-08T06:41:49.000Z;14467072
grafana;2017-03-08T06:41:59.000Z;14467072
grafana;2017-03-08T06:42:09.000Z;14467072
grafana;2017-03-08T06:42:19.000Z;14467072
grafana;2017-03-08T06:42:29.000Z;14467072
grafana;2017-03-08T06:42:39.000Z;14467072
grafana;2017-03-08T06:42:49.000Z;14598144
grafana;2017-03-08T06:42:59.000Z;14598144
grafana;2017-03-08T06:43:09.000Z;14598144
grafana;2017-03-08T06:43:19.000Z;14598144
grafana;2017-03-08T06:43:29.000Z;14598144
grafana;2017-03-08T06:43:39.000Z;14479360
grafana;2017-03-08T06:43:49.000Z;14479360
grafana;2017-03-08T06:43:59.000Z;14479360
grafana;2017-03-08T06:44:09.000Z;14479360
grafana;2017-03-08T06:44:19.000Z;14479360
grafana;2017-03-08T06:44:29.000Z;14610432
grafana;2017-03-08T06:44:39.000Z;14483456
grafana;2017-03-08T06:44:49.000Z;14483456
grafana;2017-03-08T06:44:59.000Z;14614528
grafana;2017-03-08T06:45:09.000Z;14614528
grafana;2017-03-08T06:45:19.000Z;14614528
grafana;2017-03-08T06:45:29.000Z;14487552
grafana;2017-03-08T06:45:39.000Z;14118912
grafana;2017-03-08T06:45:49.000Z;14118912
grafana;2017-03-08T06:45:59.000Z;14118912
grafana;2017-03-08T06:46:09.000Z;14118912
grafana;2017-03-08T06:46:19.000Z;14118912
grafana;2017-03-08T06:46:29.000Z;14114816
grafana;2017-03-08T06:46:39.000Z;14118912
grafana;2017-03-08T06:46:49.000Z;14123008
grafana;2017-03-08T06:46:59.000Z;14123008
grafana;2017-03-08T06:47:09.000Z;14127104
grafana;2017-03-08T06:47:19.000Z;14127104
grafana;2017-03-08T06:47:29.000Z;14127104
grafana;2017-03-08T06:47:39.000Z;14127104
grafana;2017-03-08T06:47:49.000Z;14127104
grafana;2017-03-08T06:47:59.000Z;14123008
grafana;2017-03-08T06:48:09.000Z;13795328
grafana;2017-03-08T06:48:19.000Z;13799424
grafana;2017-03-08T06:48:29.000Z;13803520
grafana;2017-03-08T06:48:39.000Z;13803520
grafana;2017-03-08T06:48:49.000Z;13803520
grafana;2017-03-08T06:48:59.000Z;13803520
grafana;2017-03-08T06:49:09.000Z;13803520
grafana;2017-03-08T06:49:19.000Z;13803520
grafana;2017-03-08T06:49:29.000Z;13934592
